date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:52:24	10674/10674	---M-Z	200	added ('OK')	text/html	etag:W/%22a895867288791366e5d16ab139332f96-gzip%22	https://bleau.info/cuvier/1871.html	./bleau.info/cuvier/1871.html	(from https://bleau.info/cuvier)
20:52:25	12020/12020	---M-Z	200	added ('OK')	text/html	etag:W/%2282fa32b40bc0f6488e4d1cd1b409464e-gzip%22	https://bleau.info/cuvier/1891.html	./bleau.info/cuvier/1891.html	(from https://bleau.info/cuvier)
20:52:26	9129/9129	---M-Z	200	added ('OK')	text/html	etag:W/%226f8cefcef30668ff60634cdb08849c2e-gzip%22	https://bleau.info/cuvier/302581.html	./bleau.info/cuvier/302581.html	(from https://bleau.info/cuvier)
20:52:27	7364/7364	---M-Z	200	added ('OK')	text/html	etag:W/%22bc170cfbe42cbc91dad88d27004a9d6c-gzip%22	https://bleau.info/cuvier/307102.html	./bleau.info/cuvier/307102.html	(from https://bleau.info/cuvier)
20:52:28	7711/7711	---M-Z	200	added ('OK')	text/html	etag:W/%2264389cd9341d612052818d3e620780b5-gzip%22	https://bleau.info/cuvier/302045.html	./bleau.info/cuvier/302045.html	(from https://bleau.info/cuvier)
20:52:29	7697/7697	---M-Z	200	added ('OK')	text/html	etag:W/%22464c581294be984e03d2a82985d3541b-gzip%22	https://bleau.info/cuvier/302046.html	./bleau.info/cuvier/302046.html	(from https://bleau.info/cuvier)
20:52:30	11528/11528	---M-Z	200	added ('OK')	text/html	etag:W/%226bb88f2f38265b1c256fdec45dd31bcb-gzip%22	https://bleau.info/cuvier/13689.html	./bleau.info/cuvier/13689.html	(from https://bleau.info/cuvier)
20:52:31	15388/15388	---M-Z	200	added ('OK')	text/html	etag:W/%2242bf24b016a01648ab52ddec91d592dd-gzip%22	https://bleau.info/cuvier/1886.html	./bleau.info/cuvier/1886.html	(from https://bleau.info/cuvier)
20:52:32	13264/13264	---M-Z	200	added ('OK')	text/html	etag:W/%223f8f787af8c0c57a18d060aacc879781-gzip%22	https://bleau.info/cuvier/1860.html	./bleau.info/cuvier/1860.html	(from https://bleau.info/cuvier)
20:52:33	7396/7396	---M-Z	200	added ('OK')	text/html	etag:W/%2293712095740898cfc5255a45a7a4f304-gzip%22	https://bleau.info/cuvier/307229.html	./bleau.info/cuvier/307229.html	(from https://bleau.info/cuvier)
20:52:35	8238/8238	---M-Z	200	added ('OK')	text/html	etag:W/%226eb6d21b660e205d7173efa19387521f-gzip%22	https://bleau.info/cuvier/307230.html	./bleau.info/cuvier/307230.html	(from https://bleau.info/cuvier)
20:52:35	11171/11171	---M-Z	200	added ('OK')	text/html	etag:W/%229a2510f179885bb6aff6a28554d530a9-gzip%22	https://bleau.info/cuvier/1868.html	./bleau.info/cuvier/1868.html	(from https://bleau.info/cuvier)
20:52:36	14699/14699	---M-Z	200	added ('OK')	text/html	etag:W/%226df274dd9c53233fd49fcfe077967653-gzip%22	https://bleau.info/cuvier/1857.html	./bleau.info/cuvier/1857.html	(from https://bleau.info/cuvier)
20:52:37	10290/10290	---M-Z	200	added ('OK')	text/html	etag:W/%22c58bbc6ef32b18eb4c253ea1c41d2347-gzip%22	https://bleau.info/cuvier/307344.html	./bleau.info/cuvier/307344.html	(from https://bleau.info/cuvier)
20:52:39	12590/12590	---M-Z	200	added ('OK')	text/html	etag:W/%22ffb06e13134ca955cd1015e1ed8bf036-gzip%22	https://bleau.info/cuvier/1878.html	./bleau.info/cuvier/1878.html	(from https://bleau.info/cuvier)
20:52:41	7901/7901	---M-Z	200	added ('OK')	text/html	etag:W/%220526a40eb395dca10f189509ed6227d7-gzip%22	https://bleau.info/cuvier/43828.html	./bleau.info/cuvier/43828.html	(from https://bleau.info/cuvier)
20:52:41	8007/8007	---M-Z	200	added ('OK')	text/html	etag:W/%22562678f0985bbf13d9fac8b34f5502fc-gzip%22	https://bleau.info/cuvier/307330.html	./bleau.info/cuvier/307330.html	(from https://bleau.info/cuvier)
20:52:42	12335/12335	---M-Z	200	added ('OK')	text/html	etag:W/%22165f2636d2aa8cd82ad3cdba2f1b0bdc-gzip%22	https://bleau.info/cuvier/1869.html	./bleau.info/cuvier/1869.html	(from https://bleau.info/cuvier)
20:52:43	7388/7388	---M-Z	200	added ('OK')	text/html	etag:W/%226027855e9e2f003d8b33e17c91755079-gzip%22	https://bleau.info/cuvier/307233.html	./bleau.info/cuvier/307233.html	(from https://bleau.info/cuvier)
20:52:44	16359/16359	---M-Z	200	added ('OK')	text/html	etag:W/%22d5c63070bed0b1b0072076eedb1166ac-gzip%22	https://bleau.info/cuvier/1862.html	./bleau.info/cuvier/1862.html	(from https://bleau.info/cuvier)
20:52:45	12405/12405	---M-Z	200	added ('OK')	text/html	etag:W/%22ad6a6a926be0ec97d7eb7931a7b37b7b-gzip%22	https://bleau.info/cuvier/1880.html	./bleau.info/cuvier/1880.html	(from https://bleau.info/cuvier)
20:52:46	13193/13193	---M-Z	200	added ('OK')	text/html	etag:W/%228ec19ff45b44cd197c82e6d67960fb5f-gzip%22	https://bleau.info/cuvier/1855.html	./bleau.info/cuvier/1855.html	(from https://bleau.info/cuvier)
20:52:47	10392/10392	---M-Z	200	added ('OK')	text/html	etag:W/%220078661e1d0113098c960fc17a330155-gzip%22	https://bleau.info/cuvier/1863.html	./bleau.info/cuvier/1863.html	(from https://bleau.info/cuvier)
20:52:48	11002/11002	---M-Z	200	added ('OK')	text/html	etag:W/%22a9dc8b7f4188b3248ed6f141ee7076fa-gzip%22	https://bleau.info/cuvier/1867.html	./bleau.info/cuvier/1867.html	(from https://bleau.info/cuvier)
20:52:49	7852/7852	---M-Z	200	added ('OK')	text/html	etag:W/%227722935138d713e6083e300138be4df7-gzip%22	https://bleau.info/cuvier/301885.html	./bleau.info/cuvier/301885.html	(from https://bleau.info/cuvier)
20:52:50	14153/14153	---M-Z	200	added ('OK')	text/html	etag:W/%223688e66afe46dd8cafbb2ff7f4e912fe-gzip%22	https://bleau.info/cuvier/1875.html	./bleau.info/cuvier/1875.html	(from https://bleau.info/cuvier)
20:52:51	15952/15952	---M-Z	200	added ('OK')	text/html	etag:W/%2299dab40fbbe9a782654d29cdca6084c5-gzip%22	https://bleau.info/cuvier/1884.html	./bleau.info/cuvier/1884.html	(from https://bleau.info/cuvier)
20:52:52	8190/8190	---M-Z	200	added ('OK')	text/html	etag:W/%22516ed79138484725ef53df82a8b713df-gzip%22	https://bleau.info/cuvier/307221.html	./bleau.info/cuvier/307221.html	(from https://bleau.info/cuvier)
20:52:55	12001/12001	---M-Z	200	added ('OK')	text/html	etag:W/%22b71f79dc27b1b72eea5c11c868828ef6-gzip%22	https://bleau.info/cuvier/1893.html	./bleau.info/cuvier/1893.html	(from https://bleau.info/cuvier)
20:52:55	13668/13668	---M-Z	200	added ('OK')	text/html	etag:W/%22710432a1371752269923117d6990e43c-gzip%22	https://bleau.info/cuvier/1890.html	./bleau.info/cuvier/1890.html	(from https://bleau.info/cuvier)
20:52:56	7016/7016	---M-Z	200	added ('OK')	text/html	etag:W/%22bc7afc267f605ce9141b6ea1be8c9132-gzip%22	https://bleau.info/cuvier/306817.html	./bleau.info/cuvier/306817.html	(from https://bleau.info/cuvier)
20:52:57	7391/7391	---M-Z	200	added ('OK')	text/html	etag:W/%229fe4d77389e9560349a6b6cc98157773-gzip%22	https://bleau.info/cuvier/307117.html	./bleau.info/cuvier/307117.html	(from https://bleau.info/cuvier)
20:52:58	8114/8114	---M-Z	200	added ('OK')	text/html	etag:W/%2272d0650e385ee823d7f5e557b7a81af2-gzip%22	https://bleau.info/cuvier/307331.html	./bleau.info/cuvier/307331.html	(from https://bleau.info/cuvier)
20:52:59	8109/8109	---M-Z	200	added ('OK')	text/html	etag:W/%225c73d86b7e6f41eb0d01beb7f71a437f-gzip%22	https://bleau.info/cuvier/307332.html	./bleau.info/cuvier/307332.html	(from https://bleau.info/cuvier)
20:53:00	7395/7395	---M-Z	200	added ('OK')	text/html	etag:W/%223ee104e9ae8dd5bf820982a37139ca9e-gzip%22	https://bleau.info/cuvier/307343.html	./bleau.info/cuvier/307343.html	(from https://bleau.info/cuvier)
20:53:01	12852/12852	---M-Z	200	added ('OK')	text/html	etag:W/%224fb5cfcf76f200c2f7d377e9105cf20b-gzip%22	https://bleau.info/cuvier/1889.html	./bleau.info/cuvier/1889.html	(from https://bleau.info/cuvier)
20:53:02	162141/162141	---M-Z	200	added ('OK')	text/html	etag:W/%2286a0ad509e4a8ecfb7f8b3ae115b0172-gzip%22	https://bleau.info/bellevue?locale=fr	./bleau.info/bellevuef9ce.html	(from https://bleau.info/bellevue)
20:53:03	161994/161994	---M-Z	200	added ('OK')	text/html	etag:W/%22536b1a604724f3c1aba8bf41a1b2a400-gzip%22	https://bleau.info/bellevue?locale=en	./bleau.info/bellevue7038.html	(from https://bleau.info/bellevue)
20:53:05	163293/163293	---M-Z	200	added ('OK')	text/html	etag:W/%229030ac20a9b7ef083454ac3a2eb33394-gzip%22	https://bleau.info/bellevue?sort=a_to_z	./bleau.info/bellevue3099.html	(from https://bleau.info/bellevue)
20:53:05	160798/160798	---M-Z	200	added ('OK')	text/html	etag:W/%222b389ce28e218e90237663376160fffb-gzip%22	https://bleau.info/bellevue?sort=rating	./bleau.info/bellevue8b48.html	(from https://bleau.info/bellevue)
20:53:06	53631/53631	---M-Z	200	added ('OK')	text/html	etag:W/%22e095f7514676da3ae946b98d344ab530-gzip%22	https://bleau.info/map/for_area/bellevue	./bleau.info/map/for_area/bellevue.html	(from https://bleau.info/bellevue)
20:53:07	121581/121581	---M-Z	200	added ('OK')	text/html	etag:W/%22e69b39601f75fdf6935729e548eff5ff-gzip%22	https://bleau.info/topos/topo1191.html	./bleau.info/topos/topo1191.html	(from https://bleau.info/bellevue)
20:53:08	10145/10145	---M-Z	200	added ('OK')	text/html	etag:W/%227c8c99cf3dacbeab8fdffaf71b9e2685-gzip%22	https://bleau.info/bellevue/313931.html	./bleau.info/bellevue/313931.html	(from https://bleau.info/bellevue)
20:53:09	15379/15379	---M-Z	200	added ('OK')	text/html	etag:W/%2256ed8ece0854f71cc72261461f46eeba-gzip%22	https://bleau.info/bellevue/310715.html	./bleau.info/bellevue/310715.html	(from https://bleau.info/bellevue)
20:53:12	8180/8180	---M-Z	200	added ('OK')	text/html	etag:W/%22bb6fc77fb23e4a740ae44943ef42aa3a-gzip%22	https://bleau.info/bellevue/128811.html	./bleau.info/bellevue/128811.html	(from https://bleau.info/bellevue)
20:53:13	15002/15002	---M-Z	200	added ('OK')	text/html	etag:W/%2267e7a51e209b381e1e89fa7cae3a3880-gzip%22	https://bleau.info/bellevue/310714.html	./bleau.info/bellevue/310714.html	(from https://bleau.info/bellevue)
20:53:14	13285/13285	---M-Z	200	added ('OK')	text/html	etag:W/%220a3c96f740845645faa2145046e7a6c8-gzip%22	https://bleau.info/bellevue/301683.html	./bleau.info/bellevue/301683.html	(from https://bleau.info/bellevue)
20:53:14	8325/8325	---M-Z	200	added ('OK')	text/html	etag:W/%223d4b606c86b5263dcc7aeeffe010c703-gzip%22	https://bleau.info/bellevue/301668.html	./bleau.info/bellevue/301668.html	(from https://bleau.info/bellevue)
20:53:15	12008/12008	---M-Z	200	added ('OK')	text/html	etag:W/%22a71335c8f9d2a8e79f61eaa6383c9233-gzip%22	https://bleau.info/bellevue/313930.html	./bleau.info/bellevue/313930.html	(from https://bleau.info/bellevue)
20:53:16	15496/15496	---M-Z	200	added ('OK')	text/html	etag:W/%22d3bfabe2f086046533049fb437dee152-gzip%22	https://bleau.info/bellevue/310713.html	./bleau.info/bellevue/310713.html	(from https://bleau.info/bellevue)
20:53:17	11083/11083	---M-Z	200	added ('OK')	text/html	etag:W/%22bdd045a08f4bdd19a4dc344503273ed9-gzip%22	https://bleau.info/bellevue/344.html	./bleau.info/bellevue/344.html	(from https://bleau.info/bellevue)
20:53:18	14318/14318	---M-Z	200	added ('OK')	text/html	etag:W/%220ee01fa4a4ce20b1b902f37b69560caf-gzip%22	https://bleau.info/bellevue/1063.html	./bleau.info/bellevue/1063.html	(from https://bleau.info/bellevue)
20:53:19	18341/18341	---M-Z	200	added ('OK')	text/html	etag:W/%22bb7e03b71dca3f51b3abdca7ed24ffa9-gzip%22	https://bleau.info/bellevue/301689.html	./bleau.info/bellevue/301689.html	(from https://bleau.info/bellevue)
20:53:20	10301/10301	---M-Z	200	added ('OK')	text/html	etag:W/%22f39a396bfbcc3122549b3e91cb4b0023-gzip%22	https://bleau.info/bellevue/306965.html	./bleau.info/bellevue/306965.html	(from https://bleau.info/bellevue)
20:53:23	14328/14328	---M-Z	200	added ('OK')	text/html	etag:W/%22bb2a1e894d82b60dc1c876c5f0ac3b5b-gzip%22	https://bleau.info/bellevue/310712.html	./bleau.info/bellevue/310712.html	(from https://bleau.info/bellevue)
20:53:24	11084/11084	---M-Z	200	added ('OK')	text/html	etag:W/%22c7096e6a742a6d7e145b750b30729a98-gzip%22	https://bleau.info/bellevue/300203.html	./bleau.info/bellevue/300203.html	(from https://bleau.info/bellevue)
20:53:25	22385/22385	---M-Z	200	added ('OK')	text/html	etag:W/%22de12ebf22288620985ea92ceed3baaf0-gzip%22	https://bleau.info/bellevue/302447.html	./bleau.info/bellevue/302447.html	(from https://bleau.info/bellevue)
20:53:25	31700/31700	---M-Z	200	added ('OK')	text/html	etag:W/%229269524ef5bc1aea1e4a2eab144fcfb6-gzip%22	https://bleau.info/bellevue/1064.html	./bleau.info/bellevue/1064.html	(from https://bleau.info/bellevue)
20:53:26	13955/13955	---M-Z	200	added ('OK')	text/html	etag:W/%22d816cece67e448e5e789a9254995a557-gzip%22	https://bleau.info/bellevue/308682.html	./bleau.info/bellevue/308682.html	(from https://bleau.info/bellevue)
20:53:27	14150/14150	---M-Z	200	added ('OK')	text/html	etag:W/%22b2909e6c8fedf0dff8eaa1b31db69663-gzip%22	https://bleau.info/bellevue/301439.html	./bleau.info/bellevue/301439.html	(from https://bleau.info/bellevue)
20:53:28	11321/11321	---M-Z	200	added ('OK')	text/html	etag:W/%2284384f8101c5e2dda22c1a726c2f637c-gzip%22	https://bleau.info/bellevue/301667.html	./bleau.info/bellevue/301667.html	(from https://bleau.info/bellevue)
20:53:29	8998/8998	---M-Z	200	added ('OK')	text/html	etag:W/%22f19d67c025744555864f87e4664afe3b-gzip%22	https://bleau.info/bellevue/301669.html	./bleau.info/bellevue/301669.html	(from https://bleau.info/bellevue)
20:53:30	13832/13832	---M-Z	200	added ('OK')	text/html	etag:W/%22777a090578ffe605bcb1a97e373c6078-gzip%22	https://bleau.info/bellevue/301631.html	./bleau.info/bellevue/301631.html	(from https://bleau.info/bellevue)
20:53:31	11322/11322	---M-Z	200	added ('OK')	text/html	etag:W/%229f5154c593917e00b6fc4f682823dfe2-gzip%22	https://bleau.info/bellevue/301665.html	./bleau.info/bellevue/301665.html	(from https://bleau.info/bellevue)
20:53:32	20437/20437	---M-Z	200	added ('OK')	text/html	etag:W/%22da6edcda5af00517acdbf5a542380884-gzip%22	https://bleau.info/bellevue/301625.html	./bleau.info/bellevue/301625.html	(from https://bleau.info/bellevue)
20:53:33	11130/11130	---M-Z	200	added ('OK')	text/html	etag:W/%22e7adf4c1b00508bbd0b07c735cbc908d-gzip%22	https://bleau.info/bellevue/301786.html	./bleau.info/bellevue/301786.html	(from https://bleau.info/bellevue)
20:53:34	13064/13064	---M-Z	200	added ('OK')	text/html	etag:W/%227fe8d3e28d91cd61465020f6a8f226ec-gzip%22	https://bleau.info/bellevue/300205.html	./bleau.info/bellevue/300205.html	(from https://bleau.info/bellevue)
20:53:35	8289/8289	---M-Z	200	added ('OK')	text/html	etag:W/%22e33e801a2efeb142e71a56133a5e2089-gzip%22	https://bleau.info/bellevue/8442.html	./bleau.info/bellevue/8442.html	(from https://bleau.info/bellevue)
20:53:37	11177/11177	---M-Z	200	added ('OK')	text/html	etag:W/%221d2eb3c9d0c2da2a341bf5d0b78906cd-gzip%22	https://bleau.info/bellevue/301785.html	./bleau.info/bellevue/301785.html	(from https://bleau.info/bellevue)
20:53:37	8723/8723	---M-Z	200	added ('OK')	text/html	etag:W/%22c689e7767fb6fb9f80cef27eed36ea46-gzip%22	https://bleau.info/bellevue/301853.html	./bleau.info/bellevue/301853.html	(from https://bleau.info/bellevue)
20:53:38	31332/31332	---M-Z	200	added ('OK')	text/html	etag:W/%2241b1f58105e0d5b313404b15c387c858-gzip%22	https://bleau.info/bellevue/301639.html	./bleau.info/bellevue/301639.html	(from https://bleau.info/bellevue)
20:53:39	13000/13000	---M-Z	200	added ('OK')	text/html	etag:W/%22c495ef34d1dee981d4447a07010536e5-gzip%22	https://bleau.info/bellevue/301442.html	./bleau.info/bellevue/301442.html	(from https://bleau.info/bellevue)
20:53:40	15879/15879	---M-Z	200	added ('OK')	text/html	etag:W/%22a3d77320b1883e6461c308dbaaa76fe1-gzip%22	https://bleau.info/bellevue/302120.html	./bleau.info/bellevue/302120.html	(from https://bleau.info/bellevue)
20:53:43	17020/17020	---M-Z	200	added ('OK')	text/html	etag:W/%22f33678db1c8e209850a1753c989f7d8b-gzip%22	https://bleau.info/bellevue/301640.html	./bleau.info/bellevue/301640.html	(from https://bleau.info/bellevue)
20:53:44	13483/13483	---M-Z	200	added ('OK')	text/html	etag:W/%22977a6624c6521d27dd34f7a29084e0b5-gzip%22	https://bleau.info/bellevue/301787.html	./bleau.info/bellevue/301787.html	(from https://bleau.info/bellevue)
20:53:45	11729/11729	---M-Z	200	added ('OK')	text/html	etag:W/%2218e9b2cef25f919038479d3a97d76761-gzip%22	https://bleau.info/bellevue/301672.html	./bleau.info/bellevue/301672.html	(from https://bleau.info/bellevue)
20:53:46	16460/16460	---M-Z	200	added ('OK')	text/html	etag:W/%227fd63c271e9545f9c83a4134071436ab-gzip%22	https://bleau.info/bellevue/307629.html	./bleau.info/bellevue/307629.html	(from https://bleau.info/bellevue)
20:53:47	62375/62375	---M-Z	200	added ('OK')	text/html	etag:W/%22af05d32240d77f57976317e751ce07de-gzip%22	https://bleau.info/bellevue/301637.html	./bleau.info/bellevue/301637.html	(from https://bleau.info/bellevue)
20:53:49	10647/10647	---M-Z	200	added ('OK')	text/html	etag:W/%22685ce8992ebb8cf948761ed70e98f632-gzip%22	https://bleau.info/bellevue/301719.html	./bleau.info/bellevue/301719.html	(from https://bleau.info/bellevue)
20:53:49	14988/14988	---M-Z	200	added ('OK')	text/html	etag:W/%223c52239da292cd8ed2ecb9b240ba8078-gzip%22	https://bleau.info/bellevue/301709.html	./bleau.info/bellevue/301709.html	(from https://bleau.info/bellevue)
20:53:50	15744/15744	---M-Z	200	added ('OK')	text/html	etag:W/%22eb44fbd2bb25b235dae341d04f9a8889-gzip%22	https://bleau.info/bellevue/301743.html	./bleau.info/bellevue/301743.html	(from https://bleau.info/bellevue)
20:53:51	15246/15246	---M-Z	200	added ('OK')	text/html	etag:W/%22dd01012ad4759b5e8f9292e9014a78c8-gzip%22	https://bleau.info/bellevue/301664.html	./bleau.info/bellevue/301664.html	(from https://bleau.info/bellevue)
20:53:52	15619/15619	---M-Z	200	added ('OK')	text/html	etag:W/%224b4e3c29dcf8deead1c79b175882fa8c-gzip%22	https://bleau.info/bellevue/310711.html	./bleau.info/bellevue/310711.html	(from https://bleau.info/bellevue)
20:53:53	8842/8842	---M-Z	200	added ('OK')	text/html	etag:W/%229b68a8c37e7bf509095d6631888f626e-gzip%22	https://bleau.info/bellevue/301660.html	./bleau.info/bellevue/301660.html	(from https://bleau.info/bellevue)
20:53:54	12059/12059	---M-Z	200	added ('OK')	text/html	etag:W/%22f18aad207329caeca754e2a5aca184e4-gzip%22	https://bleau.info/bellevue/301737.html	./bleau.info/bellevue/301737.html	(from https://bleau.info/bellevue)
20:53:56	35176/35176	---M-Z	200	added ('OK')	text/html	etag:W/%22020cd304400faf178573af0065a69c56-gzip%22	https://bleau.info/bellevue/301638.html	./bleau.info/bellevue/301638.html	(from https://bleau.info/bellevue)
20:53:58	14204/14204	---M-Z	200	added ('OK')	text/html	etag:W/%223b5874de95d92414d5b6005a28cc2242-gzip%22	https://bleau.info/bellevue/301632.html	./bleau.info/bellevue/301632.html	(from https://bleau.info/bellevue)
20:53:59	28501/28501	---M-Z	200	added ('OK')	text/html	etag:W/%22ef44662ea887fec732a4dd89f4097a2c-gzip%22	https://bleau.info/bellevue/301634.html	./bleau.info/bellevue/301634.html	(from https://bleau.info/bellevue)
20:53:59	13385/13385	---M-Z	200	added ('OK')	text/html	etag:W/%22d62b6650817e5a89d01792a3d94110d9-gzip%22	https://bleau.info/bellevue/301644.html	./bleau.info/bellevue/301644.html	(from https://bleau.info/bellevue)
20:54:00	23246/23246	---M-Z	200	added ('OK')	text/html	etag:W/%22ea732f81b64395ed9ced0e0cb656d3ba-gzip%22	https://bleau.info/bellevue/301626.html	./bleau.info/bellevue/301626.html	(from https://bleau.info/bellevue)
20:54:01	23103/23103	---M-Z	200	added ('OK')	text/html	etag:W/%22dbff15c15e5958c79a689e55d687f943-gzip%22	https://bleau.info/bellevue/301628.html	./bleau.info/bellevue/301628.html	(from https://bleau.info/bellevue)
20:54:03	13639/13639	---M-Z	200	added ('OK')	text/html	etag:W/%2252c9303ba89711e503dfcf553b60ec7c-gzip%22	https://bleau.info/bellevue/301712.html	./bleau.info/bellevue/301712.html	(from https://bleau.info/bellevue)
20:54:03	8889/8889	---M-Z	200	added ('OK')	text/html	etag:W/%229d288d5144cf75f367b46fb43b2c33e8-gzip%22	https://bleau.info/bellevue/301789.html	./bleau.info/bellevue/301789.html	(from https://bleau.info/bellevue)
20:54:04	8909/8909	---M-Z	200	added ('OK')	text/html	etag:W/%22679e7e5c4fdb3aadd5af900542549f04-gzip%22	https://bleau.info/bellevue/301791.html	./bleau.info/bellevue/301791.html	(from https://bleau.info/bellevue)
20:54:05	13233/13233	---M-Z	200	added ('OK')	text/html	etag:W/%22e89eab3e9cadacc954cf12217556e2c6-gzip%22	https://bleau.info/bellevue/300202.html	./bleau.info/bellevue/300202.html	(from https://bleau.info/bellevue)
20:54:06	12582/12582	---M-Z	200	added ('OK')	text/html	etag:W/%22c1c5d2f43d3a8ca4c1bdef84f6ad5959-gzip%22	https://bleau.info/bellevue/300262.html	./bleau.info/bellevue/300262.html	(from https://bleau.info/bellevue)
20:54:07	8292/8292	---M-Z	200	added ('OK')	text/html	etag:W/%2267c94215ba885f4b6fa21530dc661741-gzip%22	https://bleau.info/bellevue/17000.html	./bleau.info/bellevue/17000.html	(from https://bleau.info/bellevue)
20:54:08	14312/14312	---M-Z	200	added ('OK')	text/html	etag:W/%220081fa188125b67124b4697af98b170f-gzip%22	https://bleau.info/bellevue/301438.html	./bleau.info/bellevue/301438.html	(from https://bleau.info/bellevue)
20:54:09	14639/14639	---M-Z	200	added ('OK')	text/html	etag:W/%226ba9eeb09ea0cbd835c47639e188a97d-gzip%22	https://bleau.info/bellevue/301693.html	./bleau.info/bellevue/301693.html	(from https://bleau.info/bellevue)
20:54:10	19464/19464	---M-Z	200	added ('OK')	text/html	etag:W/%2203db7c27e4fca4ba432a5ee5823bb613-gzip%22	https://bleau.info/bellevue/301694.html	./bleau.info/bellevue/301694.html	(from https://bleau.info/bellevue)
20:54:11	7883/7883	---M-Z	200	added ('OK')	text/html	etag:W/%223ea92d5cf46845edd01cb7a305a8d16e-gzip%22	https://bleau.info/bellevue/301666.html	./bleau.info/bellevue/301666.html	(from https://bleau.info/bellevue)
20:54:13	12402/12402	---M-Z	200	added ('OK')	text/html	etag:W/%2249ef60bff6fa3dd7cb8469c19e51ee01-gzip%22	https://bleau.info/bellevue/301648.html	./bleau.info/bellevue/301648.html	(from https://bleau.info/bellevue)
20:54:13	10809/10809	---M-Z	200	added ('OK')	text/html	etag:W/%221d10f970e709b4b53602520693b293c7-gzip%22	https://bleau.info/bellevue/301784.html	./bleau.info/bellevue/301784.html	(from https://bleau.info/bellevue)
20:54:14	16131/16131	---M-Z	200	added ('OK')	text/html	etag:W/%22e444710259884b6a95b3f9acbe63574b-gzip%22	https://bleau.info/bellevue/301440.html	./bleau.info/bellevue/301440.html	(from https://bleau.info/bellevue)
20:54:15	13219/13219	---M-Z	200	added ('OK')	text/html	etag:W/%2265de58963d796a2e768a3dd6aaf489cf-gzip%22	https://bleau.info/bellevue/301656.html	./bleau.info/bellevue/301656.html	(from https://bleau.info/bellevue)
20:54:16	14782/14782	---M-Z	200	added ('OK')	text/html	etag:W/%22464b6653feaaf4c81bea5d9ecbc7cfcd-gzip%22	https://bleau.info/bellevue/8453.html	./bleau.info/bellevue/8453.html	(from https://bleau.info/bellevue)
20:54:17	19604/19604	---M-Z	200	added ('OK')	text/html	etag:W/%22fbe841f8e57bbaa10a9c7a359b85406a-gzip%22	https://bleau.info/bellevue/301688.html	./bleau.info/bellevue/301688.html	(from https://bleau.info/bellevue)
20:54:18	31245/31245	---M-Z	200	added ('OK')	text/html	etag:W/%22424d2e0b586f3e7a26f1e319dc0bfb58-gzip%22	https://bleau.info/bellevue/301624.html	./bleau.info/bellevue/301624.html	(from https://bleau.info/bellevue)
20:54:19	12307/12307	---M-Z	200	added ('OK')	text/html	etag:W/%22cada6fdd95de66e3ab326080c964b860-gzip%22	https://bleau.info/bellevue/301662.html	./bleau.info/bellevue/301662.html	(from https://bleau.info/bellevue)
20:54:20	11048/11048	---M-Z	200	added ('OK')	text/html	etag:W/%22b11c7ec5d3224c04e38a5faf334d2c0b-gzip%22	https://bleau.info/bellevue/301641.html	./bleau.info/bellevue/301641.html	(from https://bleau.info/bellevue)
20:54:21	12177/12177	---M-Z	200	added ('OK')	text/html	etag:W/%2284cb933bb073a588b0a7f5d57aa01df4-gzip%22	https://bleau.info/bellevue/301642.html	./bleau.info/bellevue/301642.html	(from https://bleau.info/bellevue)
20:54:22	12483/12483	---M-Z	200	added ('OK')	text/html	etag:W/%2284b96b67070e0e1efbe83ab0d7af051f-gzip%22	https://bleau.info/bellevue/313929.html	./bleau.info/bellevue/313929.html	(from https://bleau.info/bellevue)
20:54:23	9073/9073	---M-Z	200	added ('OK')	text/html	etag:W/%22eff79a2d0fb45281e1104c357e1711b0-gzip%22	https://bleau.info/bellevue/301682.html	./bleau.info/bellevue/301682.html	(from https://bleau.info/bellevue)
20:54:25	13048/13048	---M-Z	200	added ('OK')	text/html	etag:W/%22dae49bddfd0d973d6b465e813b7cb40f-gzip%22	https://bleau.info/bellevue/301680.html	./bleau.info/bellevue/301680.html	(from https://bleau.info/bellevue)
20:54:26	17637/17637	---M-Z	200	added ('OK')	text/html	etag:W/%224196cadb5fa7ea1640bb8ea599952703-gzip%22	https://bleau.info/bellevue/301622.html	./bleau.info/bellevue/301622.html	(from https://bleau.info/bellevue)
20:54:27	49919/49919	---M-Z	200	added ('OK')	text/html	etag:W/%22300eee6e6934d04e76bb1c85ed123be4-gzip%22	https://bleau.info/bellevue/301635.html	./bleau.info/bellevue/301635.html	(from https://bleau.info/bellevue)
20:54:27	53617/53617	---M-Z	200	added ('OK')	text/html	etag:W/%2284d93100b00699822f58e98f79e8925c-gzip%22	https://bleau.info/bellevue/301636.html	./bleau.info/bellevue/301636.html	(from https://bleau.info/bellevue)
20:54:28	11468/11468	---M-Z	200	added ('OK')	text/html	etag:W/%22a407ee19053882447ba527080bb7ab05-gzip%22	https://bleau.info/bellevue/301684.html	./bleau.info/bellevue/301684.html	(from https://bleau.info/bellevue)
20:54:29	12533/12533	---M-Z	200	added ('OK')	text/html	etag:W/%225e4685a244641f38e0b42ff24ba00563-gzip%22	https://bleau.info/bellevue/301678.html	./bleau.info/bellevue/301678.html	(from https://bleau.info/bellevue)
